"dvc_id","shop_no","ct_cd"
"OPUD6c11413a297f9683","10895403","CAFE"
"OPUD6c11413a297f9683","10803441","CAFE"
"OPUD6c11413a297f9683","10920165","CAFE"
"OPUD6f569ccb6e165acf","10553229","FASTFOOD"
"OPUD6f569ccb6e165acf","10915211","FASTFOOD"
"OPUD6f569ccb6e165acf","10915211","FASTFOOD"
"OPUD721efee9a85fff17","10892169","CHICKEN"
"OPUD721efee9a85fff17","10700037","CHICKEN"
"OPUD75b988eb2d23da33","10627485","JAPANESE"
"OPUD75b988eb2d23da33","10627485","JAPANESE"
"OPUD7af69afb73de7a36","10815716","KOREAN"
"OPUD7af69afb73de7a36","10883180","KOREAN"
"OPUD7af69afb73de7a36","10655279","KOREAN"
"OPUD7af69afb73de7a36","10758839","KOREAN"
"OPUD874e13fc1bdcd693","10780320","CHINESE"
"OPUD874e13fc1bdcd693","10877650","KOREAN"
"OPUD874e13fc1bdcd693","10921493","KOREAN"
"OPUD8E94DC40-03FA-405A-9EC6-4E8898A128C8","10897786","FASTFOOD"
"OPUD8E94DC40-03FA-405A-9EC6-4E8898A128C8","10545583","FASTFOOD"
"OPUD8E94DC40-03FA-405A-9EC6-4E8898A128C8","10711473","NIGHTSNACK"
"OPUD8E94DC40-03FA-405A-9EC6-4E8898A128C8","10545892","FASTFOOD"
"OPUD8E94DC40-03FA-405A-9EC6-4E8898A128C8","10589118","FASTFOOD"
"OPUD8E94DC40-03FA-405A-9EC6-4E8898A128C8","10545583","FASTFOOD"
"OPUD8E94DC40-03FA-405A-9EC6-4E8898A128C8","10883368","FASTFOOD"
"OPUD8E94DC40-03FA-405A-9EC6-4E8898A128C8","10883368","FASTFOOD"
"OPUD8E94DC40-03FA-405A-9EC6-4E8898A128C8","10589118","FASTFOOD"
"OPUD8E94DC40-03FA-405A-9EC6-4E8898A128C8","10589118","FASTFOOD"
"OPUD928055047f5bf719","10612796","FASTFOOD"
"OPUD9c055793e424b1a4","10559707","JAPANESE"
"OPUD9c055793e424b1a4","10559707","JAPANESE"
"OPUD9c055793e424b1a4","10643568","JAPANESE"
"OPUD9c055793e424b1a4","10734499","JAPANESE"
"OPUD9c055793e424b1a4","10534707","CHICKEN"
"OPUDB17AE7C9-653F-41BE-ACEA-B85D847551E0","10587952","PIZZA"
"OPUDB17AE7C9-653F-41BE-ACEA-B85D847551E0","10697023","ZZIM_TANG"
"OPUDB17AE7C9-653F-41BE-ACEA-B85D847551E0","10863697","JAPANESE"
"OPUDC9B8EA73-AB76-41D4-A8CF-89F11B1A157B","10909644","CAFE"
"OPUDC9B8EA73-AB76-41D4-A8CF-89F11B1A157B","10759744","CAFE"
"OPUDC9B8EA73-AB76-41D4-A8CF-89F11B1A157B","10759744","CAFE"
"OPUDC9B8EA73-AB76-41D4-A8CF-89F11B1A157B","10909644","CAFE"
"OPUDCBA7948A-CFCD-4995-9BCC-4569DB225322","10922319","CAFE"
"OPUDCBA7948A-CFCD-4995-9BCC-4569DB225322","10915504","PIZZA"
"OPUDCBA7948A-CFCD-4995-9BCC-4569DB225322","10885237","JAPANESE"
"OPUDCBA7948A-CFCD-4995-9BCC-4569DB225322","10821965","JAPANESE"
"OPUDCBA7948A-CFCD-4995-9BCC-4569DB225322","10879035","JAPANESE"
"OPUDCBA7948A-CFCD-4995-9BCC-4569DB225322","10869539","JAPANESE"
"OPUDCBA7948A-CFCD-4995-9BCC-4569DB225322","10775776","FASTFOOD"
"OPUDCBA7948A-CFCD-4995-9BCC-4569DB225322","10863389","FASTFOOD"
"OPUDCBA7948A-CFCD-4995-9BCC-4569DB225322","10864376","FASTFOOD"
"OPUDCBA7948A-CFCD-4995-9BCC-4569DB225322","10776309","FASTFOOD"
"OPUDCBA7948A-CFCD-4995-9BCC-4569DB225322","10879035","JAPANESE"
"OPUDCBA7948A-CFCD-4995-9BCC-4569DB225322","10617349","FASTFOOD"
"OPUDCBA7948A-CFCD-4995-9BCC-4569DB225322","10906532","CAFE"
"OPUDCBA7948A-CFCD-4995-9BCC-4569DB225322","10791310","DOSIRAK"
"OPUDCBA7948A-CFCD-4995-9BCC-4569DB225322","10818458","JAPANESE"
"OPUDCBA7948A-CFCD-4995-9BCC-4569DB225322","10869539","JAPANESE"
"OPUDCBA7948A-CFCD-4995-9BCC-4569DB225322","10818458","JAPANESE"
"OPUDCE69F2CE-B3FF-4F3C-8413-F958884D603C","10515709","CHICKEN"
"OPUDCE69F2CE-B3FF-4F3C-8413-F958884D603C","10706660","CHICKEN"
"OPUDCE69F2CE-B3FF-4F3C-8413-F958884D603C","10870326","CHICKEN"
"OPUDD0D15F3F-F56F-48C5-82C0-C8CE3796402C","10653855","KOREAN"
"OPUDD0D15F3F-F56F-48C5-82C0-C8CE3796402C","10850314","CAFE"
"OPUDD7092068-6B6B-4C7D-8700-75CBF21061C8","10678672","CHINESE"
"OPUDD77EA03F-097F-4995-9837-6B2D5D45D741","10840167","CHICKEN"
"OPUDDD0B61D7-86EC-4BFB-88D4-049F3D151A73","10651435","FASTFOOD"
"OPUDDD0B61D7-86EC-4BFB-88D4-049F3D151A73","10651435","FASTFOOD"
"OPUDFA326D4A-141F-4D55-930B-B923BC91F855","10777766","JAPANESE"
"OPUDFA326D4A-141F-4D55-930B-B923BC91F855","10799780","JAPANESE"
"OPUDFA326D4A-141F-4D55-930B-B923BC91F855","10718514","JAPANESE"
"OPUDFA326D4A-141F-4D55-930B-B923BC91F855","10419332","JAPANESE"
"OPUDFA326D4A-141F-4D55-930B-B923BC91F855","10459663","JAPANESE"
"OPUDFA326D4A-141F-4D55-930B-B923BC91F855","10781572","JAPANESE"
"OPUDFA326D4A-141F-4D55-930B-B923BC91F855","10620553","JAPANESE"
"OPUDFA326D4A-141F-4D55-930B-B923BC91F855","10459663","JAPANESE"
"OPUDa1a2e655ca677ec1","10920127","DOSIRAK"
"OPUDa1a2e655ca677ec1","10912264","ZZIM_TANG"
"OPUDa1a2e655ca677ec1","10703087","FASTFOOD"
"OPUDa1a2e655ca677ec1","10661555","FASTFOOD"
"OPUDa1a2e655ca677ec1","10912521","ZZIM_TANG"
"OPUDa1a2e655ca677ec1","10703087","FASTFOOD"
"OPUDa1a2e655ca677ec1","10703087","FASTFOOD"
"OPUDa1a2e655ca677ec1","10912268","KOREAN"
"OPUDa1a2e655ca677ec1","10709516","FASTFOOD"
"OPUDa1a2e655ca677ec1","10787759","JAPANESE"
"OPUDa1a2e655ca677ec1","10502207","FASTFOOD"
"OPUDa1a2e655ca677ec1","10661555","FASTFOOD"
"OPUDa1a2e655ca677ec1","10912268","KOREAN"
"OPUDa1a2e655ca677ec1","10703087","FASTFOOD"
"OPUDa1a2e655ca677ec1","10502207","FASTFOOD"
"OPUDa1fc9a6b595909e4","10699823","DOSIRAK"
"OPUDa1fc9a6b595909e4","10647229","DOSIRAK"
"OPUDa1fc9a6b595909e4","10894116","JAPANESE"
"OPUDa1fc9a6b595909e4","10883053","CHINESE"
"OPUDa1fc9a6b595909e4","10807260","FASTFOOD"
"OPUDa1fc9a6b595909e4","10733318","CAFE"
"OPUDa1fc9a6b595909e4","10735125","JAPANESE"
"OPUDa1fc9a6b595909e4","10916021","FASTFOOD"
"OPUDa1fc9a6b595909e4","10647229","DOSIRAK"
"OPUDa1fc9a6b595909e4","10647229","DOSIRAK"
"OPUDa1fc9a6b595909e4","10728616","SNACK"
"OPUDa1fc9a6b595909e4","10865959","JAPANESE"
"OPUDa1fc9a6b595909e4","10775632","FASTFOOD"
"OPUDa1fc9a6b595909e4","10647229","DOSIRAK"
"OPUDa1fc9a6b595909e4","10825597","DOSIRAK"
"OPUDa1fc9a6b595909e4","10865967","JAPANESE"
"OPUDa1fc9a6b595909e4","10736449","CHICKEN"
"OPUDa1fc9a6b595909e4","10866255","CHINESE"
"OPUDa1fc9a6b595909e4","10916592","CAFE"
"OPUDa2ab774332be8c29","10836120","KOREAN"
"OPUDa2ab774332be8c29","10862810","ZZIM_TANG"
"OPUDa2ab774332be8c29","10823699","NIGHTSNACK"
"OPUDa2ab774332be8c29","10585373","CHINESE"
"OPUDa2ab774332be8c29","10204133","CHINESE"
"OPUDa2ab774332be8c29","10603363","CHICKEN"
"OPUDa2ab774332be8c29","10793762","CHINESE"
"OPUDa2ab774332be8c29","10606496","KOREAN"
"OPUDa2ab774332be8c29","10516097","CHINESE"
"OPUDa2ab774332be8c29","10903951","ZZIM_TANG"
"OPUDa2ab774332be8c29","10449104","CHINESE"
"OPUDa2ab774332be8c29","10585522","CHINESE"
"OPUDa2ab774332be8c29","10519424","CHINESE"
"OPUDa2ab774332be8c29","10862810","ZZIM_TANG"
"OPUDa2ab774332be8c29","10539288","ZZIM_TANG"
"OPUDa2ab774332be8c29","10862810","ZZIM_TANG"
"OPUDa2ab774332be8c29","10858854","NIGHTSNACK"
"OPUDa2ab774332be8c29","10449104","CHINESE"
"OPUDa2ab774332be8c29","10862810","ZZIM_TANG"
"OPUDa2ab774332be8c29","10650120","ZZIM_TANG"
"OPUDa2ab774332be8c29","10516097","CHINESE"
"OPUDa2ab774332be8c29","10713530","NIGHTSNACK"
"OPUDa2ab774332be8c29","10585522","CHINESE"
"OPUDa2ab774332be8c29","10907158","KOREAN"
"OPUDa2ab774332be8c29","10603363","CHICKEN"
"OPUDa2ab774332be8c29","10464528","CHINESE"
"OPUDa2ab774332be8c29","10903951","ZZIM_TANG"
"OPUDa2ab774332be8c29","10606496","KOREAN"
"OPUDa2ab774332be8c29","10713530","NIGHTSNACK"
"OPUDa2ab774332be8c29","10516097","CHINESE"
"OPUDadd7d8a8d8079f5c","10813419","KOREAN"
"OPUDadd7d8a8d8079f5c","10813428","DOSIRAK"
"OPUDadd7d8a8d8079f5c","10813419","KOREAN"
"OPUDadd7d8a8d8079f5c","10532755","KOREAN"
"OPUDadd7d8a8d8079f5c","10813419","KOREAN"
"OPUDb587bff350f4eefb","10514661","SNACK"
"OPUDb587bff350f4eefb","10765431","SNACK"
"OPUDb587bff350f4eefb","10514661","SNACK"
"OPUDb587bff350f4eefb","10901985","DOSIRAK"
"OPUDb7cec2f194e780ce","10921624","KOREAN"
"OPUDb7cec2f194e780ce","10889773","KOREAN"
"OPUDb7cec2f194e780ce","10757065","KOREAN"
"OPUDb7cec2f194e780ce","10872555","CHINESE"
"OPUDb7cec2f194e780ce","10919162","CHICKEN"
"OPUDb7cec2f194e780ce","10489626","JOKBAL"
"OPUDb7cec2f194e780ce","10912851","CHICKEN"
"OPUDb7cec2f194e780ce","10896451","KOREAN"
"OPUDb7cec2f194e780ce","10883545","CHINESE"
"OPUDb7cec2f194e780ce","10757065","KOREAN"
"OPUDb7cec2f194e780ce","10915009","KOREAN"
"OPUDb7cec2f194e780ce","10846143","CHINESE"
"OPUDb7cec2f194e780ce","10059859","CHINESE"
"OPUDb7cec2f194e780ce","10896083","CHINESE"
"OPUDb7cec2f194e780ce","10892545","KOREAN"
"OPUDb7cec2f194e780ce","10786018","SNACK"
"OPUDb7cec2f194e780ce","10846143","CHINESE"
"OPUDb7cec2f194e780ce","10871008","CHINESE"
"OPUDc159101907531ed8","10738342","DOSIRAK"
"OPUDc7cd0cb0a2f0b1a5","10774131","JAPANESE"
"OPUDc7cd0cb0a2f0b1a5","10668073","JAPANESE"
"OPUDc7cd0cb0a2f0b1a5","10771713","JAPANESE"
"OPUDc7cd0cb0a2f0b1a5","10668073","JAPANESE"
"OPUDc7cd0cb0a2f0b1a5","10668073","JAPANESE"
"OPUDc7cd0cb0a2f0b1a5","10771713","JAPANESE"
"OPUDc7cd0cb0a2f0b1a5","10817307","JAPANESE"
"OPUDc7cd0cb0a2f0b1a5","10771713","JAPANESE"
"OPUDc7cd0cb0a2f0b1a5","10771713","JAPANESE"
"OPUDcee4ba7d49f353fd","10797575","KOREAN"
"OPUDcee4ba7d49f353fd","10655098","KOREAN"
"OPUDcee4ba7d49f353fd","10902008","JOKBAL"
"OPUDcee4ba7d49f353fd","10827317","KOREAN"
"OPUDcee4ba7d49f353fd","10534676","KOREAN"
"OPUDcee4ba7d49f353fd","10796415","KOREAN"
"OPUDcee4ba7d49f353fd","10911572","KOREAN"
"OPUDcee4ba7d49f353fd","10843091","KOREAN"
"OPUDcee4ba7d49f353fd","10843091","KOREAN"
"OPUDcee4ba7d49f353fd","10902008","JOKBAL"
"OPUDcee4ba7d49f353fd","10655098","KOREAN"
"OPUDcee4ba7d49f353fd","10797575","KOREAN"
"OPUDcee4ba7d49f353fd","10655098","KOREAN"
"OPUDcee4ba7d49f353fd","10699856","KOREAN"
"OPUDcee4ba7d49f353fd","10686781","NIGHTSNACK"
"OPUDcee4ba7d49f353fd","10918126","JOKBAL"
"OPUDcee4ba7d49f353fd","10831046","KOREAN"
"OPUDcee4ba7d49f353fd","10724786","KOREAN"
"OPUDcee4ba7d49f353fd","10699856","KOREAN"
"OPUDd58b2f821a0618f5","10910061","JAPANESE"
"OPUDd58b2f821a0618f5","10721310","CHINESE"
"OPUDd58b2f821a0618f5","10790902","JAPANESE"
"OPUDd58b2f821a0618f5","10721310","CHINESE"
"OPUDd58b2f821a0618f5","10743742","JAPANESE"
"OPUDd58b2f821a0618f5","10684018","CHINESE"
"OPUDd58b2f821a0618f5","10721310","CHINESE"
"OPUDd828832003fccde4","10838941","CHICKEN"
"OPUDd9c65f83acd9de78","10823954","KOREAN"
"OPUDd9c65f83acd9de78","10823954","KOREAN"
"OPUDd9c65f83acd9de78","10820754","KOREAN"
"OPUDd9c65f83acd9de78","10731911","KOREAN"
"OPUDd9c65f83acd9de78","10829609","KOREAN"
"OPUDd9c65f83acd9de78","10731911","KOREAN"
"OPUDd9c65f83acd9de78","10712741","KOREAN"
"OPUDe47b2270c5d0ff34","10901564","CHINESE"
"OPUDe8593b2ca048a26c","10669787","FASTFOOD"
"OPUDe8593b2ca048a26c","10765322","FASTFOOD"
"OPUDe8593b2ca048a26c","10669787","FASTFOOD"
"OPUDe8593b2ca048a26c","10669787","FASTFOOD"
"OPUDe8593b2ca048a26c","10765322","FASTFOOD"
"OPUDe8593b2ca048a26c","10765322","FASTFOOD"
"OPUDe8593b2ca048a26c","10905260","FASTFOOD"
"OPUD0c5d3b933825c4e1","10815581","JAPANESE"
"OPUD0c5d3b933825c4e1","10711986","JAPANESE"
"OPUD0c5d3b933825c4e1","10397159","KOREAN"
"OPUD0c5d3b933825c4e1","10865203","CHINESE"
"OPUD0c5d3b933825c4e1","10830482","JAPANESE"
"OPUD0c5d3b933825c4e1","10815581","JAPANESE"
"OPUD0c5d3b933825c4e1","10397159","KOREAN"
"OPUD1E92BDC6-971D-4956-99F2-A16C71F2DBEE","10706086","CHICKEN"
"OPUD1E92BDC6-971D-4956-99F2-A16C71F2DBEE","10706086","CHICKEN"
"OPUD1E92BDC6-971D-4956-99F2-A16C71F2DBEE","10706086","CHICKEN"
"OPUD1b69739ee76d94e4","10724116","SNACK"
"OPUD1b69739ee76d94e4","10724116","SNACK"
"OPUD1b69739ee76d94e4","10845030","SNACK"
"OPUD1b69739ee76d94e4","10845030","SNACK"
"OPUD1b69739ee76d94e4","10856878","CHICKEN"
"OPUD1b69739ee76d94e4","10499195","CHICKEN"
"OPUD1b69739ee76d94e4","10845030","SNACK"
"OPUD1b69739ee76d94e4","10724116","SNACK"
"OPUD1b69739ee76d94e4","10845030","SNACK"
"OPUD1b69739ee76d94e4","10681892","SNACK"
"OPUD1b69739ee76d94e4","10499195","CHICKEN"
"OPUD1b69739ee76d94e4","10681892","SNACK"
"OPUD1b69739ee76d94e4","10845030","SNACK"
"OPUD1b69739ee76d94e4","10891972","SNACK"
"OPUD1b69739ee76d94e4","10801127","DOSIRAK"
"OPUD1b69739ee76d94e4","10915582","DOSIRAK"
"OPUD1b69739ee76d94e4","10784443","CHICKEN"
"OPUD2fb7bd965ae9f8dd","10881414","FASTFOOD"
"OPUD2fb7bd965ae9f8dd","10771161","FASTFOOD"
"OPUD2fb7bd965ae9f8dd","10663680","FASTFOOD"
"OPUD30D3F0AB-7D66-4521-AC7A-7B80293CEA11","10799961","CHICKEN"
"OPUD3176a87829af8097","10847732","KOREAN"
"OPUD3176a87829af8097","10921205","JAPANESE"
"OPUD3176a87829af8097","10667052","JAPANESE"
"OPUD33849c5aa58f3826","10645246","CHINESE"
"OPUD33849c5aa58f3826","10645246","CHINESE"
"OPUD33849c5aa58f3826","10005986","CHINESE"
"OPUD3518ec9f3c67bc7f","10784982","CAFE"
"OPUD3518ec9f3c67bc7f","10817052","CAFE"
"OPUD3518ec9f3c67bc7f","10760423","CAFE"
"OPUD3518ec9f3c67bc7f","10813886","KOREAN"
"OPUD3518ec9f3c67bc7f","10917882","CAFE"
"OPUD3518ec9f3c67bc7f","10823081","CAFE"
"OPUD3518ec9f3c67bc7f","10855354","CAFE"
"OPUD3518ec9f3c67bc7f","10901267","KOREAN"
"OPUD3518ec9f3c67bc7f","10817052","CAFE"
"OPUD369732FE-6D77-441D-8443-461A75CE591F","10580654","PIZZA"
"OPUD36C82F72-3B86-40D2-8B21-90DB43500CD5","10851101","KOREAN"
"OPUD37b9afe4ff25b07e","10745857","KOREAN"
"OPUD37b9afe4ff25b07e","10754310","FASTFOOD"
"OPUD37b9afe4ff25b07e","10745857","KOREAN"
"OPUD37b9afe4ff25b07e","10825514","CHINESE"
"OPUD37b9afe4ff25b07e","10784021","KOREAN"
"OPUD37b9afe4ff25b07e","10905583","CAFE"
"OPUD37b9afe4ff25b07e","10916205","ZZIM_TANG"
"OPUD37b9afe4ff25b07e","10903661","ZZIM_TANG"
"OPUD37b9afe4ff25b07e","10754310","FASTFOOD"
"OPUD37b9afe4ff25b07e","10903661","ZZIM_TANG"
"OPUD37b9afe4ff25b07e","10666110","JOKBAL"
"OPUD37b9afe4ff25b07e","10803196","CAFE"
"OPUD3BDF8F23-B3A1-4E63-A3E3-56933693D8A1","10918562","KOREAN"
"OPUD4a99bed9c043da02","10704205","KOREAN"
"OPUD4a99bed9c043da02","10732989","KOREAN"
"OPUD55A00CDA-A788-45FB-973F-35EF94F7C117","10744429","FASTFOOD"
"OPUD55A00CDA-A788-45FB-973F-35EF94F7C117","10661552","FASTFOOD"
"OPUD55A00CDA-A788-45FB-973F-35EF94F7C117","10725515","FASTFOOD"
"OPUD55A00CDA-A788-45FB-973F-35EF94F7C117","10744429","FASTFOOD"
"OPUD55A00CDA-A788-45FB-973F-35EF94F7C117","10725515","FASTFOOD"
"OPUD55A00CDA-A788-45FB-973F-35EF94F7C117","10726842","FASTFOOD"
"OPUD55A00CDA-A788-45FB-973F-35EF94F7C117","10582842","ZZIM_TANG"
"OPUD55A00CDA-A788-45FB-973F-35EF94F7C117","10661552","FASTFOOD"
"OPUD66AAF931-CAD4-4C37-8DAD-239D7C367257","10647506","JOKBAL"
"OPUD716868FB-D542-47F9-9D84-1A5301AF83FD","10901890","KOREAN"
"OPUD73eb2aed549e2e38","10912953","FASTFOOD"
"OPUD73eb2aed549e2e38","10873041","CHICKEN"
"OPUD73eb2aed549e2e38","10781458","FASTFOOD"
"OPUD73eb2aed549e2e38","10662719","PIZZA"
"OPUD73eb2aed549e2e38","10788063","ZZIM_TANG"
"OPUD73eb2aed549e2e38","10827039","DOSIRAK"
"OPUD73eb2aed549e2e38","10788063","ZZIM_TANG"
"OPUD73eb2aed549e2e38","10889860","CHINESE"
"OPUD73eb2aed549e2e38","10906765","KOREAN"
"OPUD73eb2aed549e2e38","10848595","CAFE"
"OPUD73eb2aed549e2e38","10800505","PIZZA"
"OPUD73eb2aed549e2e38","10889860","CHINESE"
"OPUD77F17E60-9756-4105-85C2-3731E4CA864C","10469158","KOREAN"
"OPUD77F17E60-9756-4105-85C2-3731E4CA864C","10752327","KOREAN"
"OPUD77F17E60-9756-4105-85C2-3731E4CA864C","10836540","DOSIRAK"
"OPUD77F17E60-9756-4105-85C2-3731E4CA864C","10819866","DOSIRAK"
"OPUD7df5b912b7668ded","10439893","CHICKEN"
"OPUD7df5b912b7668ded","10706165","CHICKEN"
"OPUD7df5b912b7668ded","10818151","CHICKEN"
"OPUD7df5b912b7668ded","10439893","CHICKEN"
"OPUD7f48019caebb2341","10678024","FASTFOOD"
"OPUD87d1069cba8f8e9d","10451435","NIGHTSNACK"
"OPUD87d1069cba8f8e9d","10846301","CAFE"
"OPUD87d1069cba8f8e9d","10010065","CHINESE"
"OPUD87d1069cba8f8e9d","10718581","JAPANESE"
"OPUD87d1069cba8f8e9d","10661183","JAPANESE"
"OPUD87d1069cba8f8e9d","10898567","JAPANESE"
"OPUD87d1069cba8f8e9d","10852601","CAFE"
"OPUD87d1069cba8f8e9d","10741632","CHICKEN"
"OPUD87d1069cba8f8e9d","10679365","DOSIRAK"
"OPUD87d1069cba8f8e9d","10852601","CAFE"
"OPUD87d1069cba8f8e9d","10909245","CHINESE"
"OPUD87d1069cba8f8e9d","10852601","CAFE"
"OPUD87d1069cba8f8e9d","10856472","PIZZA"
"OPUD87d1069cba8f8e9d","10796035","PIZZA"
"OPUD87d1069cba8f8e9d","10201155","PIZZA"
"OPUD87d1069cba8f8e9d","10882166","DOSIRAK"
"OPUD87d1069cba8f8e9d","10712066","SNACK"
"OPUD88ab9fc1fcc588fb","10862697","SNACK"
"OPUD88ab9fc1fcc588fb","10769334","SNACK"
"OPUD88ab9fc1fcc588fb","10862697","SNACK"
"OPUD88ab9fc1fcc588fb","10448568","SNACK"
"OPUD88ab9fc1fcc588fb","10862697","SNACK"
"OPUD88ab9fc1fcc588fb","10448568","SNACK"
"OPUD8BC8C11D-BD57-407A-96B8-C92A6E68B4A4","10652961","SNACK"
"OPUD8BC8C11D-BD57-407A-96B8-C92A6E68B4A4","10652961","SNACK"
"OPUD8abbdd9770b10fa5","10749515","DOSIRAK"
"OPUD8abbdd9770b10fa5","10680655","FASTFOOD"
"OPUD8abbdd9770b10fa5","10688790","DOSIRAK"
"OPUD8abbdd9770b10fa5","10742005","DOSIRAK"
"OPUD8abbdd9770b10fa5","10688726","KOREAN"
"OPUD8b1eda1293bc5367","10748836","CHICKEN"
"OPUD8b1eda1293bc5367","10717316","CHICKEN"
"OPUD8b1eda1293bc5367","10717316","CHICKEN"
"OPUD8b1eda1293bc5367","10717316","CHICKEN"
"OPUD8cd16e1cee713ae","10792602","SNACK"
"OPUD8cd16e1cee713ae","10859059","SNACK"
"OPUD8cd16e1cee713ae","10867059","ZZIM_TANG"
"OPUD8cd16e1cee713ae","10833525","KOREAN"
"OPUD8cd16e1cee713ae","10685428","KOREAN"
"OPUD8cd16e1cee713ae","10878066","KOREAN"
"OPUD8d2b9329998adee3","10647648","SNACK"
"OPUD8d2b9329998adee3","10880254","SNACK"
"OPUD91eba07b2fee4c1b","10868323","CHICKEN"
"OPUD91eba07b2fee4c1b","10830670","CHICKEN"
"OPUD91eba07b2fee4c1b","10868323","CHICKEN"
"OPUD91eba07b2fee4c1b","10860459","CHICKEN"
"OPUD91eba07b2fee4c1b","10868323","CHICKEN"
"OPUD91eba07b2fee4c1b","10822973","CHICKEN"
"OPUD91eba07b2fee4c1b","10868323","CHICKEN"
"OPUD91eba07b2fee4c1b","10868323","CHICKEN"
"OPUD91eba07b2fee4c1b","10659500","CHICKEN"
"OPUD91eba07b2fee4c1b","10868323","CHICKEN"
"OPUD91eba07b2fee4c1b","10864839","CHICKEN"
"OPUD91eba07b2fee4c1b","10794355","SNACK"
"OPUD91eba07b2fee4c1b","10737421","SNACK"
"OPUD91eba07b2fee4c1b","10868323","CHICKEN"
"OPUD91eba07b2fee4c1b","10868370","CHICKEN"
"OPUD93a2ada7fbb6f5f5","10568276","ZZIM_TANG"
"OPUD93a2ada7fbb6f5f5","10710054","JAPANESE"
"OPUD97A88249-AD55-42C8-A081-54A729FD2886","10668794","SNACK"
"OPUD97A88249-AD55-42C8-A081-54A729FD2886","10856583","SNACK"
"OPUD97A88249-AD55-42C8-A081-54A729FD2886","10668794","SNACK"
"OPUD97A88249-AD55-42C8-A081-54A729FD2886","10884810","JAPANESE"
"OPUD97A88249-AD55-42C8-A081-54A729FD2886","10782846","SNACK"
"OPUD97A88249-AD55-42C8-A081-54A729FD2886","10865275","SNACK"
"OPUD988731DD-600D-4007-9D51-AF939132C95C","10891253","JOKBAL"
"OPUD9A41C25B-4156-4534-B32D-80ABD395AF0F","10698546","CHICKEN"
"OPUD9e33c6a96a05b6b6","10764705","JOKBAL"
"OPUD9e33c6a96a05b6b6","10718202","JOKBAL"
"OPUD9e33c6a96a05b6b6","10718202","JOKBAL"
"OPUD9e33c6a96a05b6b6","10675671","KOREAN"
"OPUD9e33c6a96a05b6b6","10655283","JOKBAL"
"OPUD9e33c6a96a05b6b6","10892657","CHICKEN"
"OPUD9e33c6a96a05b6b6","10408222","PIZZA"
"OPUD9e33c6a96a05b6b6","10718202","JOKBAL"
"OPUD9e89e3a890efb719","10701996","CHICKEN"
"OPUD9e89e3a890efb719","10766726","CHICKEN"
"OPUD9e89e3a890efb719","10766726","CHICKEN"
"OPUD9e89e3a890efb719","10701996","CHICKEN"
"OPUD9e89e3a890efb719","10666797","CHICKEN"
"OPUD9e89e3a890efb719","10400254","CHICKEN"
"OPUD9e89e3a890efb719","10778609","SNACK"
"OPUD9e89e3a890efb719","10781899","CHICKEN"
"OPUD9e89e3a890efb719","10701996","CHICKEN"
"OPUD9e89e3a890efb719","10840831","CHICKEN"
"OPUD9e89e3a890efb719","10766726","CHICKEN"
"OPUD9e89e3a890efb719","10623676","CHICKEN"
"OPUD9e89e3a890efb719","10707065","CHICKEN"
"OPUD9e89e3a890efb719","10623676","CHICKEN"
"OPUD9e89e3a890efb719","10799536","CHICKEN"
"OPUD9e89e3a890efb719","10755877","SNACK"
"OPUD9e89e3a890efb719","10016818","CHICKEN"
"OPUD9e89e3a890efb719","10691791","CHICKEN"
"OPUD9e89e3a890efb719","10755877","SNACK"
"OPUD9e89e3a890efb719","10851355","CHICKEN"
"OPUD9e89e3a890efb719","10703972","CHICKEN"
"OPUD9e89e3a890efb719","10751135","SNACK"
"OPUD9e89e3a890efb719","10559925","SNACK"
"OPUD9e89e3a890efb719","10630061","CHICKEN"
"OPUD9e89e3a890efb719","10768093","SNACK"
"OPUD9e89e3a890efb719","10851355","CHICKEN"
"OPUD9e89e3a890efb719","10016818","CHICKEN"
"OPUD9e89e3a890efb719","10701996","CHICKEN"
"OPUD9e89e3a890efb719","10573888","CHICKEN"
"OPUD9e89e3a890efb719","10496300","FASTFOOD"
"OPUD9e89e3a890efb719","10573888","CHICKEN"
"OPUD9e89e3a890efb719","10701996","CHICKEN"
"OPUDA4678A3D-822E-48C0-B281-A1D82151D12A","10692822","SNACK"
"OPUDA4678A3D-822E-48C0-B281-A1D82151D12A","10678666","SNACK"
"OPUDA4678A3D-822E-48C0-B281-A1D82151D12A","10771502","SNACK"
"OPUDA4678A3D-822E-48C0-B281-A1D82151D12A","10627085","SNACK"
"OPUDA4678A3D-822E-48C0-B281-A1D82151D12A","10622994","SNACK"
"OPUDA4678A3D-822E-48C0-B281-A1D82151D12A","10779298","SNACK"
"OPUDA4678A3D-822E-48C0-B281-A1D82151D12A","10529056","SNACK"
"OPUDA4678A3D-822E-48C0-B281-A1D82151D12A","10622994","SNACK"
"OPUDA4678A3D-822E-48C0-B281-A1D82151D12A","10834462","SNACK"
"OPUDA4678A3D-822E-48C0-B281-A1D82151D12A","10610914","SNACK"
"OPUDA4678A3D-822E-48C0-B281-A1D82151D12A","10622994","SNACK"
"OPUDA4678A3D-822E-48C0-B281-A1D82151D12A","10622994","SNACK"
"OPUDA4678A3D-822E-48C0-B281-A1D82151D12A","10834462","SNACK"
"OPUDA4678A3D-822E-48C0-B281-A1D82151D12A","10889524","SNACK"
"OPUDA4678A3D-822E-48C0-B281-A1D82151D12A","10834462","SNACK"
